lat,lon,area_code,type_of_area,type_of_area_pred_rf,type_of_area_pred_cboost,type_of_area_pred_lgbm,type_of_area_pred_voting
31.0138,112.1632,openaq_43668,unknown,suburban,urban,urban,urban
36.3083,120.3999,openaq_10110,unknown,urban,urban,urban,urban
51.39909556,21.13916667,openaq_2547,unknown,urban,urban,urban,urban
22.58157048,88.41002457,openaq_10851,unknown,urban,urban,urban,urban
34.60472222222222,135.51222222222222,jp27120510,unknown,urban,urban,urban,urban
34.12694444444445,133.6613888888889,jp37205010,unknown,urban,urban,suburban,suburban
42.27583,-83.09667,060212,unknown,urban,urban,urban,urban
50.8401059726033,-0.780288953021259,openaq_225712,unknown,urban,urban,urban,urban
34.755833333333335,137.77194444444447,jp22202120,unknown,urban,urban,urban,urban
20.5375,-100.83972222222,openaq_8082,unknown,urban,urban,urban,urban
34.0144,-84.6075,openaq_1198,unknown,suburban,suburban,suburban,suburban
47.4588843935156,9.64027047152864,openaq_2825,unknown,urban,urban,urban,urban
38.50723,-122.471488,openaq_5904,unknown,suburban,rural,suburban,suburban
29.292317,48.047679,openaq_8103,unknown,urban,urban,urban,urban
35.69027777777777,139.60194444444443,jp13115010,unknown,urban,urban,urban,urban
-12.108872,-77.007689,openaq_2402,unknown,urban,urban,urban,urban
53.75236,-113.12589,090602,unknown,rural,rural,suburban,rural
41.5969,120.3806,openaq_9937,unknown,suburban,suburban,urban,suburban
47.3436109994651,22.331669,openaq_9384,unknown,urban,urban,urban,urban
36.6867,101.524,1483A,unknown,suburban,rural,rural,rural
35.12222222222222,136.97444444444446,jp23116010,unknown,urban,urban,urban,urban
26.8802,100.2497,2599A,unknown,urban,urban,suburban,urban
44.1912,87.546,openaq_43596,unknown,suburban,suburban,suburban,suburban
38.8394,117.457,1024A,unknown,urban,urban,urban,urban
38.3856,106.5105,openaq_43562,unknown,rural,rural,rural,rural
41.229713,32.662167,openaq_368898,unknown,urban,urban,urban,urban
29.7647877,-95.1785379,openaq_172,unknown,suburban,suburban,suburban,suburban
55.7919,-120.4836,104303,unknown,rural,rural,rural,rural
34.1072,-117.2731,openaq_2015,unknown,suburban,suburban,urban,suburban
28.672342,77.31526,openaq_6938,unknown,urban,urban,urban,urban
41.452132,-106.813928,openaq_7134,unknown,rural,rural,rural,rural
43.28333,-81.5,062101,unknown,rural,rural,rural,rural
30.18,-93.8731,openaq_595,unknown,rural,rural,rural,rural
48.181952,-117.053102,openaq_220534,unknown,suburban,suburban,suburban,suburban
41.5646,120.4521,openaq_9061,unknown,urban,urban,urban,urban
-32.77898790221,-71.373031276855,openaq_67,unknown,rural,rural,rural,rural
46.6524999994641,14.2661111111111,AT2KA61,unknown,suburban,suburban,suburban,suburban
47.2102499890682,14.8244479761824,openaq_2793,unknown,suburban,urban,urban,urban
33.75,129.69083333333333,jp42210010,unknown,urban,urban,urban,urban
32.972500000000004,131.58055555555555,jp44212010,unknown,suburban,suburban,rural,suburban
35.34277777777778,136.86722222222224,jp23217010,unknown,urban,urban,urban,urban
33.02361111111111,130.4561111111111,jp40202050,unknown,urban,urban,urban,urban
-22.7802089502154,-47.1390364947294,openaq_233410,unknown,suburban,suburban,urban,suburban
43.5705984666914,3.91155220794732,openaq_3567,unknown,suburban,urban,suburban,suburban
34.343,106.0055,openaq_43373,unknown,rural,rural,rural,rural
19.325277777778,-99.204166666667,openaq_10658,unknown,urban,urban,urban,urban
36.913,121.531,1983A,unknown,urban,urban,urban,urban
22.5947,113.0828,openaq_43293,unknown,urban,suburban,urban,urban
44.9436201793188,26.0486279566706,openaq_9424,unknown,urban,urban,urban,urban
-42.8419,147.271,openaq_5468,unknown,suburban,suburban,suburban,suburban
37.3483,-121.8947,openaq_2008,unknown,urban,urban,urban,urban
23.182719,75.768218,openaq_5656,unknown,urban,urban,urban,urban
36.1805,120.3948,openaq_8963,unknown,urban,urban,urban,urban
23.2539,116.6092,1678A,unknown,urban,urban,urban,urban
39.6308,118.1662,1036A,unknown,urban,urban,urban,urban
23.221714,72.654328,openaq_6937,unknown,suburban,suburban,suburban,suburban
13.839923,100.575632,openaq_225572,unknown,urban,urban,urban,urban
56.0472979995029,12.6916,openaq_9182,unknown,urban,urban,urban,urban
40.8114,-77.8769,openaq_2042,unknown,rural,rural,rural,rural
48.5,7.133333,FR0008R,unknown,rural,rural,rural,rural
48.1436119994665,16.959444,openaq_4516,unknown,suburban,suburban,suburban,suburban
42.2867,123.8486,openaq_9679,unknown,urban,urban,urban,urban
35.68472222222222,139.71527777777777,jp13104540,unknown,urban,urban,urban,urban
36.0783,111.5531,1733A,unknown,urban,urban,urban,urban
47.6166841049718,13.7966854596213,openaq_2897,unknown,rural,rural,rural,rural
36.83916666666667,136.9911111111111,jp16205180,unknown,urban,urban,urban,urban
19.3575,-99.263055555556,openaq_10794,unknown,urban,urban,urban,urban
47.7369,128.6871,openaq_43533,unknown,rural,rural,rural,rural
47.4891833280714,12.0675183692196,openaq_2796,unknown,urban,urban,urban,urban
34.5414,-119.7906,openaq_1014,unknown,rural,rural,rural,rural
29.6514,91.1319,1456A,unknown,urban,urban,urban,urban
42.89416666666666,141.59305555555557,jp01231520,unknown,suburban,suburban,suburban,suburban
12.708296915688,101.16605097923,openaq_6023,unknown,suburban,suburban,suburban,suburban
19.4604,-98.9028,openaq_1830,unknown,urban,urban,suburban,suburban
36.7729,119.1936,openaq_10187,unknown,urban,urban,urban,urban
52.13083,-122.14222,102706,unknown,suburban,suburban,urban,suburban
43.3144,-89.1089,openaq_1668,unknown,rural,rural,rural,rural
39.6778,106.8288,openaq_9353,unknown,urban,urban,urban,urban
-42.5089,147.913,openaq_5466,unknown,rural,rural,rural,rural
47.140499,-122.299202,openaq_2269,unknown,suburban,suburban,suburban,suburban
34.77777777777778,135.79444444444445,jp26366020,unknown,suburban,suburban,suburban,suburban
25.8613,115.0093,openaq_43621,unknown,urban,urban,urban,urban
18.279680637193,99.663144703624,openaq_1486,unknown,rural,rural,rural,rural
20.545277777778,-100.80694444444,openaq_9726,unknown,urban,urban,urban,urban
35.8111,-76.9067,openaq_1093,unknown,rural,rural,rural,rural
45.143141,-122.854708,openaq_356093,unknown,suburban,suburban,suburban,suburban
39.602739,-119.247853,openaq_1434,unknown,suburban,suburban,suburban,suburban
37.122561,-93.263161,openaq_1652,unknown,suburban,suburban,suburban,suburban
28.4088421,77.3099081,openaq_5617,unknown,urban,urban,urban,urban
34.671388888888885,133.92388888888888,jp33201130,unknown,urban,urban,urban,urban
23.3035,113.443,openaq_43320,unknown,rural,rural,rural,rural
33.55027777777777,133.5988888888889,jp39201350,unknown,urban,urban,urban,urban
48.7608889994679,1.233781,openaq_5686,unknown,suburban,suburban,suburban,suburban
31.914,102.1879,openaq_43313,unknown,urban,urban,suburban,urban
33.015,114.0114,openaq_43317,unknown,urban,urban,urban,urban
47.0772355216556,15.4386261359349,openaq_2850,unknown,suburban,suburban,suburban,suburban
46.8280347551217,12.7655991765089,openaq_2797,unknown,urban,urban,urban,urban
30.320193,-81.687012,openaq_5821,unknown,suburban,suburban,suburban,suburban
45.2536,-66.0803,openaq_745,unknown,urban,urban,urban,urban
37.91972222222222,140.1136111111111,jp06202010,unknown,urban,urban,urban,urban
41.7856,-73.6947,openaq_669,unknown,rural,rural,rural,rural
21.133333333333,-101.68,openaq_9013,unknown,urban,urban,urban,urban
36.135873,-118.810991,openaq_6900,unknown,rural,rural,rural,rural
26.6369,118.1681,openaq_10013,unknown,urban,urban,urban,urban
36.3028,-79.4667,openaq_1653,unknown,rural,rural,rural,rural
31.8174,119.9805,openaq_9524,unknown,urban,urban,urban,urban
50.7754809994743,3.127047,openaq_5717,unknown,urban,urban,urban,urban
55.8750566,37.6350171,openaq_5146,unknown,urban,urban,urban,urban
49.8391736740214,18.2633785468488,openaq_5730,unknown,urban,urban,urban,urban
25.44919916,81.82735986,openaq_233416,unknown,urban,urban,urban,urban
36.655,137.2213888888889,jp16201140,unknown,urban,urban,urban,urban
38.89,-121.3,openaq_660,unknown,suburban,suburban,suburban,suburban
47.278069999465,11.512497,AT72227,unknown,suburban,suburban,suburban,suburban
-37.66945,144.9444,openaq_7693,unknown,suburban,suburban,suburban,suburban
29.6953,77.0027,openaq_10910,unknown,urban,urban,urban,urban
56.969267,-111.40065,090703,unknown,rural,rural,suburban,rural
34.39019,-119.506488,openaq_5370,unknown,suburban,suburban,suburban,suburban
40.7677,120.8695,openaq_9824,unknown,urban,urban,urban,urban
34.62,135.54527777777778,jp27126010,unknown,urban,urban,urban,urban
37.784396,-119.073644,openaq_5838,unknown,rural,rural,rural,rural
38.257484,-119.218419,openaq_6006,unknown,rural,rural,rural,rural
36.14722222222222,136.1,jp18201060,unknown,suburban,urban,urban,suburban
47.8664611,107.1180194,openaq_694,unknown,rural,rural,rural,rural
52.16077306,21.03916667,openaq_28,unknown,urban,urban,urban,urban
24.9786,102.7997,openaq_43515,unknown,urban,urban,urban,urban
45.29417,-73.3489,openaq_236032,unknown,rural,rural,suburban,rural
48.3883062253825,16.2145010468289,openaq_2789,unknown,suburban,suburban,suburban,suburban
42.2554,118.8788,openaq_10132,unknown,urban,urban,urban,urban
35.70388888888889,138.71388888888887,jp19205020,unknown,suburban,suburban,urban,urban
44.293889,8.411389,openaq_221504,unknown,urban,urban,suburban,urban
28.1322,113.0178,openaq_9718,unknown,urban,urban,urban,urban
-29.854633,31.011831,openaq_225532,unknown,urban,urban,urban,urban
33.802417,-118.219933,openaq_7154,unknown,urban,urban,urban,urban
40.21,140.0186111111111,jp05202020,unknown,urban,urban,urban,urban
49.288265,-122.79157,100135,unknown,urban,urban,urban,urban
25.555605,83.950942,openaq_270722,unknown,urban,urban,urban,urban
29.2313,91.7608,2624A,unknown,suburban,suburban,suburban,suburban
34.980555555555554,136.59305555555557,jp24202060,unknown,suburban,urban,suburban,urban
43.322777769464,-1.96027777,openaq_2730,unknown,urban,urban,urban,urban
38.257645,-119.218354,openaq_5885,unknown,rural,rural,rural,rural
34.814166666666665,137.3513888888889,jp23207510,unknown,urban,urban,urban,urban
-32.736065,-71.450827,openaq_271,unknown,rural,rural,suburban,rural
25.783333333333,-100.58583333333,openaq_9329,unknown,urban,urban,urban,urban
10.358535,77.984321,openaq_358453,unknown,urban,urban,urban,urban
51.493492,-0.149906,openaq_225846,unknown,urban,urban,urban,urban
50.8822988262256,5.61887398523951,BETN046,unknown,suburban,suburban,suburban,suburban
37.565,118.5719,openaq_43449,unknown,suburban,suburban,suburban,suburban
43.52404453793,5.44957577219403,openaq_3942,unknown,urban,urban,urban,urban
35.29555555555555,139.57999999999998,jp14208020,unknown,urban,urban,urban,urban
40.8062,111.7276,1095A,unknown,urban,urban,urban,urban
27.9251,120.6985,openaq_43607,unknown,urban,urban,urban,urban
47.768544,-120.66458,openaq_5915,unknown,rural,rural,rural,rural
-23.582,149.074,openaq_12019,unknown,rural,suburban,urban,suburban
53.53194,-113.32056,090131,unknown,suburban,suburban,urban,suburban
30.9075,113.942,2444A,unknown,urban,urban,urban,urban
35.4975,140.17999999999998,jp12219110,unknown,suburban,suburban,suburban,suburban
36.512297,-121.665056,openaq_2608,unknown,rural,rural,rural,rural
37.4014,121.5992,3057A,unknown,urban,urban,urban,urban
47.17563,-113.476182,openaq_494,unknown,rural,rural,rural,rural
36.34027777777778,139.44944444444445,jp09202010,unknown,urban,urban,urban,urban
29.5462,103.7723,openaq_43357,unknown,suburban,suburban,suburban,suburban
6.3783612,-75.4438858,openaq_10701,unknown,urban,urban,urban,urban
44.736465,-68.671143,openaq_1552,unknown,rural,rural,rural,rural
36.89416666666666,140.7813888888889,jp07204020,unknown,suburban,suburban,suburban,suburban
50.613413,5.570223,BETR222,unknown,suburban,suburban,suburban,suburban
40.9655,117.8051,openaq_10448,unknown,urban,urban,urban,urban
-42.8194,147.817,openaq_5467,unknown,rural,rural,rural,rural
53.4243,-114.3749,094202,unknown,rural,rural,rural,rural
31.694027777778,-106.37608333333,openaq_235223,unknown,urban,suburban,suburban,suburban
49.05584,-119.50792,105604,unknown,rural,rural,rural,rural
35.11833333333333,138.6,jp22382010,unknown,urban,urban,urban,urban
13.695561,100.647615,openaq_225604,unknown,urban,urban,urban,urban
34.6692,112.3628,1811A,unknown,urban,urban,urban,urban
36.4674,116.049,openaq_43424,unknown,suburban,suburban,suburban,suburban
33.42,-111.5042,openaq_8872,unknown,suburban,suburban,suburban,suburban
47.3488966846609,13.2058634972558,openaq_2785,unknown,suburban,suburban,suburban,suburban
46.8153,-117.8739,openaq_1277,unknown,rural,rural,rural,rural
36.53083333333333,136.63694444444442,jp17201010,unknown,urban,urban,urban,urban
28.636429,77.201067,openaq_6358,unknown,urban,urban,urban,urban
40.568701,-122.236569,openaq_7436,unknown,rural,rural,rural,rural
34.6539,119.2413,openaq_43479,unknown,urban,urban,urban,urban
35.25639,-120.668892,openaq_784,unknown,urban,suburban,urban,urban
23.8175497,91.2726974,openaq_301390,unknown,urban,urban,urban,urban
29.315,110.4417,1861A,unknown,rural,rural,rural,rural
52.13613,-106.66293,080211,unknown,suburban,urban,urban,urban
42.98228,-82.40508,061004,unknown,urban,urban,urban,urban
28.6517,77.1581,openaq_2503,unknown,urban,urban,urban,urban
-27.4975,153.035,openaq_6468,unknown,urban,urban,urban,urban
-36.735998,-73.118693,openaq_2473,unknown,urban,urban,urban,urban
39.109951,-76.433073,openaq_5967,unknown,rural,rural,rural,rural
35.94777777777777,139.86583333333334,jp12208010,unknown,urban,urban,urban,urban
49.700098,-123.154216,101601,unknown,suburban,suburban,suburban,suburban
32.3942,119.4686,3164A,unknown,urban,urban,urban,urban
33.18888888888888,131.5513888888889,jp44201350,unknown,suburban,suburban,suburban,suburban
28.1485564,77.3320667,openaq_7281,unknown,urban,urban,urban,urban
36.8406,118.0253,openaq_9842,unknown,urban,suburban,urban,urban
52.12076,11.632669,openaq_4709,unknown,urban,urban,urban,urban
35.792801,-95.301903,openaq_1849,unknown,rural,rural,rural,rural
28.825341,78.7213009,openaq_5601,unknown,urban,urban,urban,urban
33.57527777777778,130.3725,jp40135520,unknown,urban,urban,urban,urban
41.79778,12.60694,openaq_8549,unknown,urban,urban,urban,urban
42.2742,-71.8758,openaq_508,unknown,suburban,suburban,suburban,suburban
47.2716650145147,11.4177669242159,openaq_2804,unknown,urban,urban,urban,urban
33.215,-92.6689,openaq_2202,unknown,suburban,suburban,suburban,suburban
18.517754,73.8214883,openaq_60660,unknown,urban,urban,urban,urban
38.3986,-85.4433,openaq_944,unknown,suburban,suburban,suburban,suburban
48.2701583328001,16.2972633333333,AT9JAEG,unknown,suburban,suburban,rural,suburban
46.43444,11.33944,openaq_7651,unknown,suburban,suburban,suburban,suburban
19.047,72.8746,openaq_6967,unknown,urban,urban,urban,urban
39.7724,98.2643,openaq_43645,unknown,urban,urban,urban,urban
35.04055555555556,135.73805555555555,jp26101010,unknown,urban,urban,urban,urban
48.1412499994665,16.30127778,AT9LIES,unknown,urban,urban,urban,urban
37.43888888888888,138.8413888888889,jp15202080,unknown,urban,urban,urban,urban
34.336666666666666,134.05555555555557,jp37201530,unknown,urban,urban,urban,urban
48.762699,-122.440201,openaq_1508,unknown,urban,urban,urban,urban
47.6417,129.1368,openaq_43597,unknown,rural,suburban,urban,suburban
38.507338,-122.471616,openaq_5935,unknown,suburban,rural,suburban,suburban
36.7558,3.039114,openaq_7503,unknown,urban,urban,urban,urban
12.680918537711,101.27357778829,openaq_7676,unknown,suburban,suburban,suburban,suburban
36.29888888888889,139.11,jp10464010,unknown,urban,urban,urban,urban
34.62277777777778,135.49027777777778,jp27125510,unknown,urban,urban,urban,urban
33.4522,-111.7331,openaq_570,unknown,rural,suburban,rural,suburban
34.75388888888889,135.44611111111112,jp28202570,unknown,urban,urban,urban,urban
31.06917,35.39764,openaq_11499,unknown,rural,rural,rural,rural
34.76833333333333,135.35222222222222,jp28204130,unknown,urban,urban,urban,urban
27.7344,109.1839,openaq_9677,unknown,urban,urban,urban,urban
24.762518,84.982348,openaq_7494,unknown,urban,urban,urban,urban
39.9270651327293,32.8600140092085,openaq_368883,unknown,urban,urban,urban,urban
51.20951873198,4.43179223079244,BETR802,unknown,urban,urban,urban,urban
-38.17356,144.3703,openaq_10869,unknown,suburban,suburban,suburban,suburban
28.707666666667,-100.5265,openaq_10533,unknown,urban,urban,urban,urban
30.552,111.4606,openaq_43568,unknown,suburban,rural,suburban,suburban
48.202499,-114.305557,openaq_551,unknown,urban,suburban,urban,urban
38.2383,-82.9883,openaq_1225,unknown,rural,rural,rural,rural
35.38861111111111,136.26694444444445,jp25203030,unknown,urban,urban,urban,urban
38.55361111111111,141.17194444444445,jp04501010,unknown,rural,rural,rural,rural
-26.045,28.098889,openaq_225419,unknown,suburban,suburban,suburban,suburban
29.8683,114.3375,openaq_9690,unknown,urban,urban,urban,urban
39.8608,-76.4619,openaq_1361,unknown,rural,rural,rural,rural
30.315,-90.8114,openaq_1342,unknown,rural,rural,rural,rural
38.6731058118713,29.406195364418,openaq_368904,unknown,urban,urban,urban,urban
37.565,140.99388888888888,jp07563010,unknown,urban,urban,urban,urban
35.4054,116.5907,openaq_7353,unknown,urban,urban,urban,urban
50.674702,-120.3339,openaq_8644,unknown,urban,urban,urban,urban
-22.4390437888794,-47.5814733108556,openaq_233409,unknown,urban,urban,urban,urban
59.4081664,18.0636322,openaq_12029,unknown,suburban,suburban,urban,urban
26.0542,119.389,1280A,unknown,urban,urban,urban,urban
40.9617,-72.715,openaq_672,unknown,rural,rural,rural,rural
26.585,101.7169,1890A,unknown,urban,urban,urban,urban
42.8883,129.47,openaq_10153,unknown,urban,urban,urban,urban
42.655959,21.139953,openaq_9337,unknown,urban,urban,urban,urban
40.7771,-111.945,openaq_228304,unknown,urban,suburban,urban,urban
51.0309,-114.0091,090230,unknown,suburban,suburban,suburban,suburban
33.0894,-87.4597,openaq_1710,unknown,suburban,rural,suburban,rural
46.139084,15.040025,openaq_10772,unknown,urban,suburban,urban,urban
33.925,134.6711111111111,jp36204010,unknown,suburban,suburban,urban,urban
38.448633,-90.39854,openaq_250,unknown,suburban,suburban,suburban,suburban
40.0025,-85.6569,openaq_2181,unknown,rural,rural,rural,rural
30.7636,106.0642,1909A,unknown,urban,urban,urban,urban
41.504661,-81.690186,openaq_734,unknown,urban,suburban,urban,urban
38.36277777777778,140.37611111111113,jp06210010,unknown,urban,urban,urban,urban
35.169999999999995,136.86277777777778,jp23105010,unknown,urban,urban,urban,urban
33.4022,120.118,1215A,unknown,urban,urban,urban,urban
39.7205260362901,43.0402700126593,openaq_368867,unknown,urban,urban,urban,urban
47.660568,-117.084503,openaq_585,unknown,suburban,suburban,suburban,suburban
36.40861111111111,138.24277777777775,jp20203510,unknown,urban,urban,urban,urban
29.7339,-95.2575,openaq_1910,unknown,urban,suburban,urban,urban
38.460481,30.268784,openaq_368944,unknown,urban,urban,urban,urban
46.933601,-96.854698,openaq_270744,unknown,suburban,rural,suburban,suburban
25.8226,113.0116,2473A,unknown,urban,urban,urban,urban
47.0708,-65.4244,openaq_778,unknown,suburban,rural,rural,suburban
38.497,106.1015,openaq_10453,unknown,urban,urban,urban,urban
36.6081,-83.7369,openaq_1637,unknown,suburban,suburban,suburban,suburban
